	0
speculation	11
speculations	12
speculative	11
sped	4
speech	6
speeches	8
speechless	10
speechlessly	12
speed	5
speediest	9
speedily	8
speeding	8
speedy	6
spell	5
spelling	8
spells	6
spend	5
spending	8
spent	5
sperm	5
spermaceti	10
spermacetti	11
spermoil	8
sperms	6
spermwhale	10
spermy	6
sphere	6
spheres	7
spherical	9
spice	5
spiced	6
spices	6
spicin	6
spicy	5
spied	5
spies	5
spigot	6
spike	5
spiked	6
spikes	6
spile	5
spiles	6
spill	5
spilled	7
spilling	8
spin	4
spinal	6
spindle	7
spindled	8
spindles	8
spine	5
spines	6
spinewise	9
spinning	8
spins	5
spiracle	8
spiracles	9
spiral	6
spiralise	9
spiralizations	14
spiralized	10
spiralizes	10
spiralizing	11
spiralling	10
spirally	8
spire	5
spires	6
spirit	6
spiritless	10
spirits	7
spiritual	9
spiritually	11
spit	4
spite	5
spiteful	8
splash	6
splashed	8
splashing	9
spleen	6
splendid	8
splendors	9
splendour	9
splice	6
spliced	7
splinter	8
splintered	10
splinters	9
split	5
splits	6
spluttering	11
spoil	5
spoiled	7
spoiling	8
spoils	6
spoilt	6
spoke	5
spoken	6
spokes	6
spokesman	9
spontaneous	11
spontaneously	13
spool	5
spoons	6
sport	5
sported	7
sporting	8
sportive	8
sportively	10
sports	6
sportsman	9
sportsmen	9
sporty	6
spose	5
sposee	6
spot	4
spotless	8
spotlessness	12
spots	5
spotted	7
spout	5
spoutHands	10
spouted	7
spouters	8
spouthole	9
spoutholes	10
spouting	8
spoutings	9
spoutingsthat	13
spouts	6
spoutwhether	12
sprain	6
sprained	8
spraining	9
sprains	7
sprang	6
sprat	5
sprawling	9
spray	5
spraycolumn	11
spread	6
spreading	9
spreads	7
spring	6
springcarriage	14
springhead	10
springhes	9
springing	9
springs	7
springslapjacks	15
springtime	10
springy	7
sprinkled	9
sprinkling	10
sprinklings	11
sprout	6
sprouts	7
sprung	6
spur	4
spurned	7
spurred	7
spurrings	9
spurs	5
spy	3
spyglass	8
spying	6
squadrons	9
squall	6
squalls	7
squally	7
square	6
squared	7
squares	7
squaresail	10
squaring	8
squash	6
squatted	8
squatting	9
squaw	5
squeaking	9
squeamish	9
squeeze	7
squeezed	8
squeezing	9
squid	5
squilgee	8
squint	6
squire	6
squirming	9
squitchy	8
stab	4
stabbed	7
stabbing	8
stability	9
stables	7
stabs	5
stacked	7
stacking	8
stacks	6
staff	5
stage	5
staged	6
stagedriver	11
stageneither	12
stages	6
stagger	7
staggered	9
staggering	10
staggeringly	12
staggers	8
stagnant	8
staid	5
stained	7
stains	6
staircase	9
stairlike	9
stairs	6
stake	5
stakes	6
stakewise	9
stalk	5
stalked	7
stalking	8
stallfed	8
stalwart	8
stammer	7
stamp	5
stamped	7
stampedoes	10
stamping	8
stampings	9
stand	5
standard	8
standardbearer	14
standerofmastheads	18
standers	8
standersofmastheads	19
standest	8
standhis	8
standhowever	12
standing	8
standmiles	10
standpoint	10
stands	6
stanzas	7
staple	6
star	4
starbelled	10
starboard	9
stare	5
stared	6
staredmany	10
stares	6
staring	7
stark	5
starkempty	10
starlight	9
starred	7
starry	6
stars	5
start	5
started	7
startedwhat	11
starting	8
startled	8
startling	9
startlingly	11
starts	6
starvation	10
starve	6
stash	5
state	5
stated	6
stateliest	10
stateliness	11
stately	7
statement	9
statementbut	12
statements	10
stateroom	9
staterooms	10
states	6
stating	7
station	7
stationary	10
stationed	9
statistical	11
statistically	13
statistics	10
statue	6
statues	7
stature	7
status	6
statutory	9
staunch	7
stave	5
staved	6
staves	6
staving	7
stay	4
stayed	6
staying	7
stays	5
stead	5
steadfast	9
steadfastly	11
steadied	8
steadily	8
steadiness	10
steady	6
steadying	9
steak	5
steaks	6
steal	5
stealing	8
steals	6
stealthily	10
steam	5
steamengine	11
steamengines	12
steamer	7
steed	5
steeds	6
steel	5
steelbits	9
steelblue	9
steellike	9
steep	5
steeped	7
steeple	7
steeply	7
steer	5
steered	7
steerer	7
steering	8
steeringoar	11
steers	6
steersman	9
stem	4
stempiece	9
stems	5
step	4
stepmother	10
stepmothers	11
stepped	7
stepping	8
steps	5
stereotype	10
stern	5
sterna	6
sterned	7
sterning	8
sternly	7
sterns	6
sternsheets	11
sternward	9
sternwreck	10
steward	7
stewardafter	12
stewards	8
sthetically	11
sthetics	8
stick	5
sticking	8
stickingplaster	15
stickingplasters	16
sticks	6
stiff	5
stiffen	7
stiffening	10
stiffest	8
stiffly	7
stiffness	9
stifle	6
stifling	8
stig	4
stigma	6
stiles	6
stilettolike	12
still	5
stillWas	8
stillness	9
stilly	6
stilts	6
sting	5
stings	6
stingy	6
stir	4
stirred	7
stirring	8
stirrings	9
stirs	5
stitch	6
stiver	6
stock	5
stockcompanies	14
stockfish	9
stockinged	10
stockings	9
stocks	6
stokers	7
stole	5
stolen	6
stolidity	9
stolidly	8
stomach	7
stomachache	11
stomachs	8
stone	5
stonecarved	11
stoneless	9
stonemason	10
stones	6
stood	5
stoodthe	8
stool	5
stoop	5
stooped	7
stooping	8
stoopingly	10
stop	4
stopped	7
stopping	8
stoppingplaces	14
stops	5
storage	7
store	5
stored	6
stores	6
storied	7
stories	7
storing	7
storm	5
stormed	7
stormlashed	11
stormpelted	11
storms	6
stormtime	9
stormtossed	11
stormtrysail	12
stormy	6
story	5
storyto	7
stout	5
stoutest	8
stoutly	7
stove	5
stoven	6
stowage	7
stowaways	9
stowed	6
stowing	7
straddling	10
straggling	10
straight	8
straightbodied	14
straightened	12
straightway	11
strain	6
strained	8
straining	9
strainings	10
strains	7
strait	6
straitjacket	12
straits	7
strand	6
stranded	8
strandings	10
strands	7
strange	7
strangely	9
strangeness	11
stranger	8
strangers	9
strangest	9
strangethoughted	16
straps	6
strata	6
stratagem	9
stratagems	10
straw	5
strawberries	12
straws	6
stray	5
strays	6
streaked	8
streaks	7
stream	6
streamed	8
streamers	9
streaming	9
streams	7
street	6
streetdoor	10
streets	7
streetsbut	10
streetstalls	12
strength	8
strenuous	9
strenuously	11
stress	6
stretch	7
stretched	9
stretching	10
strewn	6
stricken	8
strict	6
strictest	9
strictly	8
strictures	10
stride	6
strides	7
striding	8
strife	6
strike	6
strikes	7
striking	8
strikingly	10
string	6
stringy	7
strip	5
stripped	8
stripping	9
strips	6
stript	6
strive	6
striven	7
strives	7
strivest	8
striving	8
stroke	6
strokes	7
stroll	6
strolled	8
strong	6
stronger	8
strongest	9
strongholda	11
strongly	8
stronglymarked	14
strove	6
struck	6
struckTwo	9
structural	10
structure	9
structures	10
struggle	8
struggled	9
struggles	9
struggling	10
strung	6
strutting	9
stubbing	8
stubble	7
stubborn	8
stubbornest	11
stubbornly	10
stubbornness	12
stubbs	6
stuck	5
studded	7
student	7
students	8
studied	7
studier	7
studies	7
studious	8
studs	5
study	5
studying	8
stuff	5
stuffed	7
stuffy	6
stultifying	11
stumble	7
stumbled	8
stumbling	9
stump	5
stumpdo	7
stumped	7
stumps	6
stumpspeech	11
stung	5
stunning	8
stunsail	8
stunsailafter	13
stunsails	9
stupid	6
stupider	8
stupidest	9
stupidity	9
stupidly	8
stupor	6
sturgeon	8
style	5
styleAnd	8
styled	6
stylefor	8
subaltern	9
subalterns	10
subdivide	9
subdivided	10
subdivisible	12
subdivisions	12
subdued	7
subject	7
subjected	9
subjection	10
subjects	8
subjoin	7
sublime	7
sublimer	8
sublimity	9
submarine	9
submerged	9
submission	10
submit	6
submits	7
submitted	9
subordinate	11
subordinately	13
subordinatesAhab	16
subscribe	9
subscribes	10
subsequent	10
subsequently	12
subserve	8
subservient	11
subsided	8
subsiding	9
subsist	7
subsisted	9
subsisting	10
subsists	8
substance	9
substances	10
substancethe	12
substantial	11
substantiate	12
substantiated	13
substantiates	13
substantive	11
substitute	10
substituted	11
substituting	12
subterranean	12
subterraneous	13
subterraneousness	17
subtile	7
subtilty	8
subtle	6
subtleness	10
subtler	7
subtlest	8
subtleties	10
subtlety	8
subtly	6
subtract	8
subtraction	11
suburban	8
suburbs	7
succeed	7
succeeded	9
succeeding	10
succeeds	8
success	7
successful	10
successfully	12
succession	10
successionDo	12
successive	10
successively	12
successno	9
successor	9
succor	6
succourless	11
such	4
suck	4
sucked	6
sucking	7
suckingly	9
suckled	7
suckling	8
sucklingspull	13
suction	7
sudden	6
suddenly	8
suddenness	10
suds	4
sued	4
suffer	6
sufferable	10
suffered	8
sufferer	8
suffering	9
sufferings	10
suffers	7
suffice	7
sufficient	10
sufficiently	12
sufficit	8
suffocated	10
suffused	8
suffusing	9
suffusingly	11
sugary	6
suggest	7
suggested	9
suggesting	10
suggestion	10
suggestions	11
suggestively	12
suggestiveness	14
suicide	7
suicides	8
suit	4
suitable	8
suitableness	12
suited	6
suiting	7
sulk	4
sulkies	7
sulkily	7
sulks	5
sulky	5
sullen	6
sullenly	8
sulphurfreighted	16
sulphurous	10
sultanically	12
sultanism	9
sultans	7
sultry	6
sum	3
summary	7
summer	6
summercool	10
summerhouse	11
summers	7
summit	6
summits	7
summon	6
summoned	8
summoning	9
summons	7
sums	4
sun	3
sunOh	5
sunbeam	7
sunburnt	8
sundering	9
sundown	7
sundried	8
sundry	6
sung	4
sunglade	8
sunit	5
sunk	4
sunken	6
sunkeneyed	10
sunlight	8
sunlit	6
sunniest	8
sunny	5
sunrise	7
suns	4
sunset	6
sunsets	7
sunshine	8
sunslow	7
suntoasted	10
sunwards	8
sup	3
superadd	8
superb	6
supercilious	12
superciliously	14
superciliousness	16
superexcellent	14
superficial	11
superficially	13
superfluous	11
superfluousness	15
superhuman	10
superincumbent	14
superinduced	12
superintended	13
superintendence	15
superintends	12
superior	8
superiority	11
superiors	9
superlative	11
superlatively	13
supernal	8
supernatural	12
supernaturalism	15
supernaturally	14
supernaturalness	16
superseded	10
superstition	12
superstitions	13
superstitious	13
superstitiously	15
superstitiousness	17
supervision	11
supine	6
supper	6
supperlessmy	12
supplants	9
supplemental	12
supplementary	13
supplicating	12
supplication	12
supplied	8
supplies	8
supply	6
supplying	9
support	7
supported	9
suppose	7
supposed	8
supposes	8
supposing	9
supposition	11
suppositions	12
suppress	8
suppressed	10
supremacy	9
supreme	7
surcoat	7
sure	4
surely	6
surest	6
surf	4
surface	7
surfaceinvoluntarily	20
surfbeaten	10
surgeon	7
surgeons	8
surges	6
surging	7
surly	5
surmise	7
surmised	8
surmises	8
surmisings	10
surmount	8
surpass	7
surpassed	9
surpasses	9
surpassing	10
surpassingly	12
surplus	7
surprise	8
surpriseall	11
surprised	9
surprisedso	11
surprising	10
surrender	9
surrenderest	12
surround	8
surrounded	10
surrounding	11
surroundingly	13
surrounds	9
surtout	7
surveillance	12
survey	6
surveying	9
surveyors	9
survival	8
survive	7
survived	8
survives	8
surviving	9
survivor	8
survivors	9
susceptibility	14
susceptible	11
suspect	7
suspected	9
suspecting	10
suspects	8
suspend	7
suspended	9
suspending	10
suspends	8
suspense	8
suspicion	9
suspicions	10
suspicious	10
suspiciously	12
sustain	7
sustained	9
sustaining	10
sustains	8
sustenance	10
swagger	7
swaller	7
swallow	7
swallowed	9
swallows	8
swallowtail	11
swallowtailed	13
swam	4
swamp	5
swamped	7
swamping	8
swamps	6
swap	4
swarmed	7
swarming	8
swarmingtime	12
swart	5
swarthy	7
swash	5
swashing	8
swathed	7
swaths	6
swathsStarbuck	14
sway	4
swayed	6
swaying	7
swayingscoyingsflutterings	26
sways	5
swear	5
swearing	8
swears	6
sweat	5
sweating	8
sweatings	9
sweep	5
sweepers	8
sweeping	8
sweeps	6
sweet	5
sweetener	9
sweeter	7
sweetest	8
sweetesttempered	16
sweethearts	11
sweetly	7
sweetness	9
sweettempered	13
swell	5
swelled	7
swelledof	9
swelling	8
swells	6
swept	5
sweptseemed	11
swerve	6
swerved	7
swift	5
swiftest	8
swiftly	7
swiftness	9
swim	4
swimmer	7
swimming	8
swims	5
swimthough	10
swindle	7
swing	5
swinging	8
swingingnow	11
swings	6
switching	9
swoop	5
swooped	7
swooping	8
sword	5
swordfish	9
swordmat	8
swords	6
swordsman	9
swore	5
sworn	5
swum	4
swung	5
syllable	8
syllables	9
sylphs	6
symbol	6
symbolic	8
symbolically	12
symbolize	9
symbolized	10
symbolizings	12
symbols	7
symmetrical	11
symmetrically	13
symmetry	8
sympathetic	11
sympathetical	13
sympathetically	15
sympathies	10
sympathise	10
sympathy	8
symptom	7
symptoms	8
synod	5
synonymous	10
synonymously	12
system	6
systematic	10
systematically	14
systematization	15
systematized	12
systematizer	12
systemized	10
t	1
tabernacle	10
tabernacles	11
table	5
tableall	8
tableau	7
tablecloth	10
tablelands	10
tablenor	8
tables	6
tablet	6
tablets	7
tacit	5
taciturn	8
tack	4
tackle	6
tackleropes	11
tackles	7
tacklesa	8
tacks	5
taffrail	8
tags	4
tail	4
tailed	6
tails	5
tailtendon	10
tailthese	9
tainted	7
take	4
taken	5
takes	5
taking	6
tale	4
talent	6
talents	7
tales	5
talisman	8
talk	4
talked	6
talker	6
talkest	7
talking	7
talks	5
tall	4
tallOh	6
taller	6
tallest	7
tallied	7
tallies	7
tallow	6
tallowvats	10
tally	5
talons	6
tambourine	10
tambourinethat	14
tame	4
tamely	6
tandem	6
tangle	6
tangled	7
tangles	7
tanned	6
tanning	7
tantalization	13
tantalizing	11
tantamount	10
tap	3
tapemeasure	11
tapered	7
tapering	8
tapers	6
tapped	6
tapping	7
tar	3
tarnishing	10
tarpaulin	9
tarpaulins	10
tarpot	6
tarred	6
tarried	7
tars	4
tart	4
tarts	5
task	4
taskmaster	10
tasks	5
tasseled	8
tasselled	9
tassels	7
taste	5
tasted	6
tastedno	8
tastefullyornamented	20
tastehis	8
tastes	6
tasteslooking	13
tastin	6
tasting	7
tattered	8
tatters	7
tattooed	8
tattooing	9
tattooinglooks	14
tattooings	10
taught	6
tauntingly	10
tauntings	9
taunts	6
tawn	4
tawnliving	10
tawny	5
tax	3
taxes	5
te	2
tea	3
teacaddy	8
teach	5
teaches	7
teaching	8
teachings	9
teacup	6
teak	4
teanot	6
tear	4
tearin	6
tearingly	9
tearless	8
tearlessness	12
tears	5
teased	6
teases	6
teasing	7
teathings	9
teatime	7
teats	5
technical	9
technically	11
technicals	10
tedious	7
teenth	6
teeter	6
teetering	9
teeth	5
teethgnashing	13
teethtiered	11
telegraph	9
telescope	9
tell	4
tellee	6
tellest	7
tellhe	6
tellin	6
telling	7
tells	5
telltale	8
temper	6
temperance	10
temperate	9
temperature	11
tempered	8
tempering	9
tempers	7
tempest	7
tempestuous	11
temple	6
temples	7
temporarily	11
temporary	9
tempt	5
temptation	10
temptations	11
tempted	7
ten	3
tenant	6
tenants	7
tend	4
tendency	8
tender	6
tenderhearted	13
tenderly	8
tenderness	10
tending	7
tendinous	9
tendons	7
tendonsa	8
tendrils	8
tenement	8
tenor	5
tenpin	6
tens	4
tension	7
tent	4
tenth	5
tents	5
tepid	5
term	4
termed	6
terminating	11
termination	11
terms	5
terra	5
terraces	8
terrapin	8
terraqueous	11
terrible	8
terribleness	12
terribly	8
terrier	7
terrific	8
terrify	7
territorial	11
territories	11
terror	6
terrorem	8
terrors	7
terrorstricken	14
terse	5
test	4
testaments	10
tested	6
tester	6
testified	9
testifying	10
testily	7
testimony	9
teteatete	9
tetering	8
tethered	8
text	4
textbook	8
texture	7
tgallant	8
tgallantsails	13
than	4
thank	5
thanked	7
thankful	8
thankfully	10
thankfulness	12
thanking	8
thankless	9
thanks	6
that	4
thatGod	7
thatHa	6
thatIll	7
thatTheres	10
thatand	7
thatdown	8
thatlet	7
thatll	6
thatonly	8
thatpointing	12
thats	5
thatsbut	8
thatshouldnt	12
thatthatin	10
thatthe	7
thatwas	7
thatwho	7
thatwithin	10
thatyou	7
thawed	6
the	3
theater	7
theatres	8
thebut	6
thee	4
theeand	7
theerun	7
their	5
theirs	6
them	4
themCome	8
themMr	6
themRadney	10
themand	7
themat	6
themby	6
theme	5
themeven	8
themfor	7
themhowever	11
themleagues	11
themone	7
themscrape	10
themselves	10
themsome	8
themsomething	13
themten	7
themthough	10
then	4
thenHalloa	10
thenI	5
thenOh	6
thenbut	7
thence	6
thenceforth	11
thenexcept	10
thensoftly	10
thensome	8
thenstill	9
thensupposing	13
theology	8
theoretic	9
theory	6
there	5
thereAvast	10
thereHark	9
thereYours	10
thereabouts	11
therebeware	11
therebrace	10
thereby	7
theredye	8
therefore	9
thereforeI	10
therein	7
therekeep	9
therell	7
thereof	7
therepointing	13
thereprick	10
theres	6
therethats	10
therethe	8
theretherethar	14
therethrown	11
thereupon	9
therewas	8
therewhats	10
thereyon	8
thermometerits	14
these	5
theseIts	8
thews	5
they	4
theyd	5
theyll	6
theyre	6
theyve	6
theyyouve	9
thick	5
thickening	10
thickens	8
thicker	7
thickest	8
thickets	8
thickgilt	9
thicklipped	11
thickly	7
thickness	9
thiefcatcher	12
thieves	7
thigh	5
thighI	6
thighboard	10
thighs	6
thimbleful	10
thin	4
thinand	7
thine	5
thinekeep	9
thing	5
thinga	6
thingbe	7
thingnamely	11
thingno	7
things	6
thingsbeds	10
thingseverything	16
thingshowever	13
thingsoak	9
thingsthe	9
thingstill	10
thingthough	11
think	5
thinkI	6
thinkIs	7
thinkbut	8
thinkers	8
thinkest	8
thinking	8
thinkings	9
thinks	6
thinned	7
thinner	7
thinness	8
thinnest	8
third	5
thirdly	7
thirdlywhich	12
thirds	6
thirstily	9
thirsty	7
thirteen	8
thirteenth	10
thirty	6
thirtysix	9
this	4
thisHe	6
thisI	5
thisand	7
thisat	6
thisgreen	9
thisits	7
thisthe	7
thistheres	10
thisthough	10
thistle	7
thistles	8
thiswhat	8
thither	7
thitherfor	10
tho	3
tholepins	9
thorns	6
thorough	8
thoroughbass	12
thoroughfares	13
thoroughly	10
those	5
thou	4
thouDidst	9
thouDost	8
though	6
thoughHow	9
thoughcherries	14
thought	7
thoughtengendering	18
thoughtful	10
thoughtfully	12
thoughtfulness	14
thoughtless	11
thoughtlessness	15
thoughto	8
thoughtreconsidering	20
thoughts	8
thoughwere	10
thoughyes	9
thoult	6
thousand	8
thousandfold	12
thousands	9
thousandth	10
thouthou	8
thrashing	9
thread	6
threadbare	10
threading	9
threads	7
threat	6
threaten	8
threatened	10
threatening	11
threatens	9
threats	7
three	5
threeandtwenty	14
threefourths	12
threemasted	11
threeoh	7
threepence	10
threes	6
threevery	9
threeyear	9
threeyears	10
threshold	9
threw	5
thrice	6
thrill	6
thrilled	8
thrilling	9
thrills	7
thriving	8
thro	4
throat	6
throatIve	9
throb	5
throbbing	9
throbbings	10
throbs	6
throes	6
throne	6
throned	7
thrones	7
thronged	8
throttle	8
through	7
throughIts	10
throughout	10
throw	5
throwing	8
thrown	6
throws	6
thrust	6
thrusting	9
thrusts	7
thumb	5
thumbend	8
thumbs	6
thumbworn	9
thump	5
thumping	8
thunder	7
thunderbolts	12
thunderboom	11
thunderclaps	12
thunderclotted	14
thunderclouds	13
thundercloven	13
thundered	9
thunderheads	12
thundering	10
thunderings	11
thunderjumpwas	14
thunderno	9
thunderous	10
thunders	8
thunderstorm	12
thus	4
thwack	6
thwart	6
thwarted	8
thy	3
thyself	7
tiara	5
tick	4
tickets	7
ticking	7
tickle	6
tickled	7
ticklish	8
ticks	5
tide	4
tidebeating	11
tideless	8
tiderip	7
tides	5
tidiest	7
tidiness	8
tidings	7
tidy	4
tie	3
tied	4
tierce	6
tiers	5
ties	4
tiger	5
tigers	6
tigersQueequeg	14
tigeryellow	11
tight	5
tightened	9
tightly	7
tigress	7
tilbury	7
tiled	5
tiles	5
till	4
tillbut	7
tiller	6
tilt	4
tilted	6
tilting	7
timber	6
timberhead	10
timberheads	11
timbers	7
time	4
timebut	7
timed	5
timeliest	9
timely	6
timequeersirqueer	17
times	5
timesthat	9
timesthis	9
timeyes	7
timid	5
timidity	8
timidly	7
timorous	8
tin	3
tindering	9
tinge	5
tingepondering	14
tinges	6
tingled	7
tingles	7
tingling	8
tink	4
tinker	6
tinkering	9
tinkerings	10
tinkers	7
tinkling	8
tint	4
tints	5
tiny	4
tip	3
tipped	6
tipping	7
tips	4
tired	5
tires	5
tiresome	8
tis	3
tissued	7
tissues	7
tithe	5
tithes	6
title	5
titlepage	9
titlepages	10
titles	6
titlewell	9
to	2
toI	3
toYou	5
toadstool	9
toadstools	10
toandfro	8
toastall	8
toasting	8
tobacco	7
tobaccosmoke	12
tobut	5
today	5
toddies	7
toder	5
toe	3
toes	4
toffy	5
together	8
togetherAnd	11
togetheran	10
togetherand	11
togetherthere	13
toil	4
toiled	6
toilet	6
toilette	8
toiling	7
toilings	8
toils	5
tojustice	9
token	5
tokenpieces	11
tokens	6
told	4
toldst	6
toldthe	7
tolerable	9
tolerably	9
tolling	7
tomahawk	8
tomahawkpipe	12
tomb	4
tombed	6
tombhe	6
tombs	5
tombstones	10
tomorrow	8
tomorrows	9
ton	3
tone	4
tones	5
tongs	5
tongsnow	8
tongue	6
tongueless	10
tongues	7
tonic	5
tonight	7
tons	4
too	3
tooYes	6
toobut	6
toofavouring	12
toofor	6
took	4
tool	4
tools	5
tooperhaps	10
tooshall	8
toosharp	8
tooth	5
toothache	9
toothat	7
toothless	9
toothpick	9
tootoss	7
toowho	6
top	3
topblocks	9
topers	6
topgallant	10
topgallantmast	14
topgallantsail	14
topgallantsails	15
topheavy	8
topic	5
topics	6
topknot	7
topmast	7
topmaul	7
topmost	7
topple	6
tops	4
topsail	7
topsails	8
topsailyardarms	15
topthat	7
torch	5
tore	4
torment	7
tormented	9
tormenting	10
torments	8
torn	4
tornado	7
tornadoed	9
tornadoes	9
torpid	6
torrent	7
torrents	8
torrid	6
torso	5
torsoes	7
tortoise	8
torture	7
tortured	8
toshe	5
toss	4
tossed	6
tosses	6
tossing	7
tossings	8
tost	4
total	5
totalities	10
totality	8
totally	7
tother	6
toto	4
touch	5
touched	7
touchedat	9
touches	7
touchest	8
touchhole	9
touching	8
touchy	6
tough	5
tougher	7
toughest	8
toughness	9
tour	4
toves	5
tow	3
toward	6
towards	7
towed	5
tower	5
towering	8
towers	6
towing	6
towline	7
towlines	8
town	4
townand	7
townbred	8
townbut	7
towncrier	9
towns	5
tows	4
toy	3
toying	6
trace	5
traceable	9
traced	6
tracery	7
traces	6
tracing	7
tracingsout	11
track	5
trackless	9
tract	5
tractable	9
tracts	6
trade	5
trademark	9
trademarkcopyright	18
trades	6
tradesman	9
tradesmans	10
trading	7
tradingship	11
tradition	9
traditional	11
traditions	10
tragedies	9
tragedy	7
tragic	6
tragically	10
trail	5
trailing	8
train	5
trained	7
trait	5
traitors	8
traits	6
tramping	8
trample	7
trampled	8
trampling	9
trance	6
tranced	7
trances	7
tranquil	8
tranquillities	14
tranquillity	12
tranquillize	12
tranquilly	10
transactions	12
transcend	9
transcendent	12
transcendental	14
transcends	10
transcribe	10
transcription	13
transfer	8
transferred	11
transferring	12
transferringly	14
transfigured	12
transfix	8
transfixed	10
transfixedly	12
